chr1	3661579	3661580
chr1	4350395	4350396
chr1	4399322	4399323
chr1	4487435	4487436
chr1	4775807	4775808
chr1	4797973	4797974
chr1	4847774	4847775
chr1	4848408	4848409
chr1	5008815	5008816
chr1	5009620	5009621
chr1	5060366	5060367
chr1	5073166	5073167
chr1	5578573	5578574
chr1	5907479	5907480
chr1	6204742	6204743
chr1	6349411	6349412
chr1	6477311	6477312
chr1	6720131	6720132
chr1	7079000	7079001
chr1	9289958	9289959
chr1	9535488	9535489
chr1	9538126	9538127
chr1	9591347	9591348
chr1	9621173	9621174
chr1	9690290	9690291
chr1	9737728	9737729
chr1	9738463	9738464
chr1	9788210	9788211
chr1	9838361	9838362
chr1	9898718	9898719
chr1	9932624	9932625
chr1	9934199	9934200
chr1	9957566	9957567
chr1	9999217	9999218
chr1	10028240	10028241
chr1	10028298	10028299
chr1	10222751	10222752
chr1	10710026	10710027
chr1	10983545	10983546
chr1	11254043	11254044
chr1	11404185	11404186
chr1	12416066	12416067
chr1	12657643	12657644
chr1	12682510	12682511
chr1	12708625	12708626
chr1	12981216	12981217
chr1	13117244	13117245
chr1	13362510	13362511
chr1	13364164	13364165
chr1	13579991	13579992
chr1	13650590	13650591
chr1	13658851	13658852
chr1	13777010	13777011
chr1	14300280	14300281
chr1	14746047	14746048
chr1	14908943	14908944
chr1	15302532	15302533
chr1	15795726	15795727
chr1	15882803	15882804
chr1	16083406	16083407
chr1	16094514	16094515
chr1	16095962	16095963
chr1	16509196	16509197
chr1	16509383	16509384
chr1	16609419	16609420
chr1	16646946	16646947
chr1	16647200	16647201
chr1	16647632	16647633
chr1	16655271	16655272
chr1	16678536	16678537
chr1	17087970	17087971
chr1	17135453	17135454
chr1	17591981	17591982
chr1	17717497	17717498
chr1	17717727	17717728
chr1	18127132	18127133
chr1	18135983	18135984
chr1	18213645	18213646
chr1	18227524	18227525
chr1	18255219	18255220
chr1	19093102	19093103
chr1	19198994	19198995
chr1	19202134	19202135
chr1	20346534	20346535
chr1	20608138	20608139
chr1	20659962	20659963
chr1	20669090	20669091
chr1	20672849	20672850
chr1	20720985	20720986
chr1	20774351	20774352
chr1	20810294	20810295
chr1	20880554	20880555
chr1	20880702	20880703
